# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1367719	1369065	+						14694220	PCYB_124130	1347		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1367719	1369065	+	XM_004223746.1		XP_004223794.1			14694220	PCYB_124130	1324	1324	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1367720	1369065	+	XP_004223794.1		XM_004223746.1	hypothetical protein		14694220	PCYB_124130	1323	440	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1370081	1370416	+						14694221	PCYB_124140	336		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1370081	1370416	+	XM_004223747.1		XP_004223795.1			14694221	PCYB_124140	336	336	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1370081	1370416	+	XP_004223795.1		XM_004223747.1	hypothetical protein		14694221	PCYB_124140	336	112	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1372502	1374421	+						14694222	PCYB_124150	1920		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1372502	1374421	+	XM_004223748.1		XP_004223796.1			14694222	PCYB_124150	1518	1518	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1372502	1374421	+	XP_004223796.1		XM_004223748.1	hypothetical protein		14694222	PCYB_124150	1518	505	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1376279	1379017	-						14694223	PCYB_124160	2739		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1376279	1379017	-	XM_004223749.1		XP_004223797.1			14694223	PCYB_124160	2739	2739	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1376279	1379017	-	XP_004223797.1		XM_004223749.1	hypothetical protein		14694223	PCYB_124160	2739	913	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1380812	1384068	-						14694224	PCYB_124170	3257		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1380812	1384068	-	XM_004223750.1		XP_004223798.1			14694224	PCYB_124170	2229	2229	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1382705	1384068	-	XP_004223798.1		XM_004223750.1	hypothetical protein		14694224	PCYB_124170	1164	387	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1384668	1386362	-						14694225	PCYB_124180	1695		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1384668	1386362	-	XM_004223751.1		XP_004223799.1			14694225	PCYB_124180	1176	1176	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1384668	1386362	-	XP_004223799.1		XM_004223751.1	DnaJ domain containing protein		14694225	PCYB_124180	1176	391	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1389406	1391433	+						14694226	PCYB_124190	2028		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1389406	1391433	+	XM_004223752.1		XP_004223800.1			14694226	PCYB_124190	1863	1863	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1389406	1391433	+	XP_004223800.1		XM_004223752.1	hypothetical protein		14694226	PCYB_124190	1863	620	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1392751	1393245	+						14694227	PCYB_124200	495		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1392751	1393245	+	XM_004223753.1		XP_004223801.1			14694227	PCYB_124200	495	495	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1392751	1393245	+	XP_004223801.1		XM_004223753.1	hypothetical protein		14694227	PCYB_124200	495	165	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1393313	1394774	-						14694228	PCYB_124210	1462		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1393313	1394774	-	XM_004223754.1		XP_004223802.1			14694228	PCYB_124210	1122	1122	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1393313	1394774	-	XP_004223802.1		XM_004223754.1	dihydroorotase		14694228	PCYB_124210	1122	373	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1396077	1397972	+						14694229	PCYB_124220	1896		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1396077	1397972	+	XM_004223755.1		XP_004223803.1			14694229	PCYB_124220	1164	1164	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1396077	1397972	+	XP_004223803.1		XM_004223755.1	hypothetical protein		14694229	PCYB_124220	1164	387	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1398564	1401090	-						14694230	PCYB_124230	2527		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1398564	1401090	-	XM_004223756.1		XP_004223804.1			14694230	PCYB_124230	2505	2505	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1398564	1401090	-	XP_004223804.1		XM_004223756.1	DNA-directed RNA polymerase alpha subunit		14694230	PCYB_124230	2505	834	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1403437	1405032	+						14694231	PCYB_124240	1596		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1403437	1405032	+	XM_004223757.1		XP_004223805.1			14694231	PCYB_124240	972	972	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1403437	1405032	+	XP_004223805.1		XM_004223757.1	protein disulfide isomerase		14694231	PCYB_124240	972	323	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1405670	1406829	+						14694232	PCYB_124250	1160		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1405670	1406829	+	XM_004223758.1		XP_004223806.1			14694232	PCYB_124250	817	817	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1405670	1406672	+	XP_004223806.1		XM_004223758.1	hypothetical protein		14694232	PCYB_124250	660	219	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1406909	1409241	-						14694233	PCYB_124260	2333		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1406909	1409241	-	XM_004223759.1		XP_004223807.1			14694233	PCYB_124260	2196	2196	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1406909	1409241	-	XP_004223807.1		XM_004223759.1	hypothetical protein		14694233	PCYB_124260	2196	731	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1412462	1414654	-						14694234	PCYB_124270	2193		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1412462	1414654	-	XM_004223760.1		XP_004223808.1			14694234	PCYB_124270	1308	1308	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1412462	1414654	-	XP_004223808.1		XM_004223760.1	hypothetical protein		14694234	PCYB_124270	1308	435	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1415891	1421034	-						14694235	PCYB_124280	5144		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1415891	1421034	-	XM_004223761.1		XP_004223809.1			14694235	PCYB_124280	4971	4971	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1415891	1421034	-	XP_004223809.1		XM_004223761.1	histone deactylase		14694235	PCYB_124280	4971	1656	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1422880	1424213	+						14694236	PCYB_124290	1334		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1422880	1424213	+	XM_004223762.1		XP_004223810.1			14694236	PCYB_124290	786	786	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1422880	1424213	+	XP_004223810.1		XM_004223762.1	hypothetical protein		14694236	PCYB_124290	786	261	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1424817	1426143	-						14694237	PCYB_124300	1327		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1424817	1426143	-	XM_004223763.1		XP_004223811.1			14694237	PCYB_124300	621	621	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1424817	1426143	-	XP_004223811.1		XM_004223763.1	isy1-like splicing domain containing protein		14694237	PCYB_124300	621	206	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1427223	1428632	+						14694238	PCYB_124310	1410		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1427223	1428632	+	XM_004223764.1		XP_004223812.1			14694238	PCYB_124310	1410	1410	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1427223	1428500	+	XP_004223812.1		XM_004223764.1	hypothetical protein		14694238	PCYB_124310	1278	426	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1430267	1433014	+						14694239	PCYB_124320	2748		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1430267	1433014	+	XM_004223765.1		XP_004223813.1			14694239	PCYB_124320	2748	2748	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1430267	1433014	+	XP_004223813.1		XM_004223765.1	hypothetical protein		14694239	PCYB_124320	2748	915	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1434013	1434392	-						14694240	PCYB_124330	380		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1434013	1434392	-	XM_004223766.1		XP_004223814.1			14694240	PCYB_124330	380	380	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1434013	1434392	-	XP_004223814.1		XM_004223766.1	hypothetical protein		14694240	PCYB_124330	380	127	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1435349	1442052	-						14694241	PCYB_124340	6704		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1435349	1442052	-	XM_004223767.1		XP_004223815.1			14694241	PCYB_124340	6429	6429	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1435349	1442052	-	XP_004223815.1		XM_004223767.1	hypothetical protein		14694241	PCYB_124340	6429	2142	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1444066	1446352	+						14694242	PCYB_124350	2287		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1444066	1446352	+	XM_004223768.1		XP_004223816.1			14694242	PCYB_124350	1341	1341	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1444066	1446352	+	XP_004223816.1		XM_004223768.1	hypothetical protein		14694242	PCYB_124350	1341	446	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1447993	1449796	+						14694243	PCYB_124360	1804		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1447993	1449796	+	XM_004223769.1		XP_004223817.1			14694243	PCYB_124360	1482	1482	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1447993	1449796	+	XP_004223817.1		XM_004223769.1	diacylglycerol kinase		14694243	PCYB_124360	1482	493	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1451349	1453161	+						14694244	PCYB_124370	1813		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1451349	1453161	+	XM_004223770.1		XP_004223818.1			14694244	PCYB_124370	1428	1428	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1451349	1453161	+	XP_004223818.1		XM_004223770.1	hypothetical protein		14694244	PCYB_124370	1428	475	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1453958	1456781	-						14694245	PCYB_124380	2824		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1453958	1456781	-	XM_004223771.1		XP_004223819.1			14694245	PCYB_124380	1998	1998	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1453958	1456781	-	XP_004223819.1		XM_004223771.1	sulfate transporter		14694245	PCYB_124380	1998	665	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1463412	1464541	+						14694246	PCYB_124390	1130		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1463412	1464541	+	XM_004223772.1		XP_004223820.1			14694246	PCYB_124390	726	726	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1463412	1464541	+	XP_004223820.1		XM_004223772.1	exported protein 2		14694246	PCYB_124390	726	241	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1466747	1468078	-						14694247	PCYB_124400	1332		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1466747	1468078	-	XM_004223773.1		XP_004223821.1			14694247	PCYB_124400	1332	1332	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1466747	1468078	-	XP_004223821.1		XM_004223773.1	RNA 3'-terminal phosphate cyclase-like protein		14694247	PCYB_124400	1332	443	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1471406	1472533	-						14694248	PCYB_124410	1128		
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1471406	1472533	-	XM_004223774.1		XP_004223822.1			14694248	PCYB_124410	902	902	
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1471439	1472312	-	XP_004223822.1		XM_004223774.1	20S proteasome beta 4 subunit		14694248	PCYB_124410	648	215	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1473339	1476669	+						14694249	PCYB_124420	3331		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1473339	1476669	+	XM_004223775.1		XP_004223823.1			14694249	PCYB_124420	3099	3099	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1473339	1476669	+	XP_004223823.1		XM_004223775.1	reticulocyte binding protein 2 homolog B		14694249	PCYB_124420	3099	1032	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1476924	1478813	-						14694250	PCYB_124430	1890		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1476924	1478813	-	XM_004223776.1		XP_004223824.1			14694250	PCYB_124430	1842	1842	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1476924	1478813	-	XP_004223824.1		XM_004223776.1	hypothetical protein		14694250	PCYB_124430	1842	613	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1480031	1481349	+						14694251	PCYB_124440	1319		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1480031	1481349	+	XM_004223777.1		XP_004223825.1			14694251	PCYB_124440	1137	1137	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1480031	1481349	+	XP_004223825.1		XM_004223777.1	RAP protein		14694251	PCYB_124440	1137	378	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1483069	1486335	-						14694252	PCYB_124450	3267		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1483069	1486335	-	XM_004223778.1		XP_004223826.1			14694252	PCYB_124450	2457	2457	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1483069	1486335	-	XP_004223826.1		XM_004223778.1	3',5'-cyclic-nucleotide phosphodiesterase		14694252	PCYB_124450	2457	818	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1488874	1490318	+						14694253	PCYB_124460	1445		
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1488874	1490318	+	XM_004223779.1		XP_004223827.1			14694253	PCYB_124460	858	858	
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1489314	1490314	+	XP_004223827.1		XM_004223779.1	hypothetical protein		14694253	PCYB_124460	414	137	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1491044	1491430	-						14694254	PCYB_124470	387		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1491044	1491430	-	XM_004223780.1		XP_004223828.1			14694254	PCYB_124470	333	333	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1491044	1491430	-	XP_004223828.1		XM_004223780.1	hypothetical protein		14694254	PCYB_124470	333	110	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1492767	1493734	+						14694255	PCYB_124480	968		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1492767	1493734	+	XM_004223781.1		XP_004223829.1			14694255	PCYB_124480	561	561	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1492767	1493734	+	XP_004223829.1		XM_004223781.1	hypothetical protein		14694255	PCYB_124480	561	186	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1493654	1500721	-						14694256	PCYB_124490	7068		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1493654	1500721	-	XM_004223782.1		XP_004223830.1			14694256	PCYB_124490	6669	6669	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1493654	1497336	-	XP_004223830.1		XM_004223782.1	hypothetical protein		14694256	PCYB_124490	3432	1143	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1501302	1502334	+						14694257	PCYB_124500	1033		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1501302	1502334	+	XM_004223783.1		XP_004223831.1			14694257	PCYB_124500	426	426	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1501302	1502334	+	XP_004223831.1		XM_004223783.1	hypothetical protein		14694257	PCYB_124500	426	141	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1502701	1504383	-						14694258	PCYB_124510	1683		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1502701	1504383	-	XM_004223784.1		XP_004223832.1			14694258	PCYB_124510	1218	1218	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1502701	1504383	-	XP_004223832.1		XM_004223784.1	hypothetical protein		14694258	PCYB_124510	1218	405	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1504436	1505504	+						14694259	PCYB_124520	1069		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1504436	1505504	+	XM_004223785.1		XP_004223833.1			14694259	PCYB_124520	534	534	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1504436	1505504	+	XP_004223833.1		XM_004223785.1	hypothetical protein		14694259	PCYB_124520	534	177	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1505819	1506313	-						14694260	PCYB_124530	495		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1505819	1506313	-	XM_004223786.1		XP_004223834.1			14694260	PCYB_124530	495	495	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1505819	1506313	-	XP_004223834.1		XM_004223786.1	hypothetical protein		14694260	PCYB_124530	495	165	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1508477	1518167	-						14694261	PCYB_124540	9691		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1508477	1518167	-	XM_004223787.1		XP_004223835.1			14694261	PCYB_124540	9186	9186	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1508477	1518167	-	XP_004223835.1		XM_004223787.1	biotin carboxylase subunit of acetyl CoA carboxylase		14694261	PCYB_124540	9186	3061	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1521238	1523346	+						14694262	PCYB_124550	2109		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1521238	1523346	+	XM_004223788.1		XP_004223836.1			14694262	PCYB_124550	1827	1827	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1521238	1523346	+	XP_004223836.1		XM_004223788.1	hypothetical protein		14694262	PCYB_124550	1827	608	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1524213	1525568	-						14694263	PCYB_124560	1356		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1524213	1525568	-	XM_004223789.1		XP_004223837.1			14694263	PCYB_124560	1356	1356	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1524215	1525549	-	XP_004223837.1		XM_004223789.1	hypothetical protein		14694263	PCYB_124560	1335	445	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1528147	1529007	+						14694264	PCYB_124570	861		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1528147	1529007	+	XM_004223790.1		XP_004223838.1			14694264	PCYB_124570	702	702	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1528147	1529007	+	XP_004223838.1		XM_004223790.1	nucleic acid binding protein		14694264	PCYB_124570	702	233	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1530943	1531947	+						14694265	PCYB_124580	1005		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1530943	1531947	+	XM_004223791.1		XP_004223839.1			14694265	PCYB_124580	1005	1005	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1530945	1531946	+	XP_004223839.1		XM_004223791.1	phosphoesterase		14694265	PCYB_124580	1002	334	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1532059	1533031	-						14694266	PCYB_124590	973		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1532059	1533031	-	XM_004223792.1		XP_004223840.1			14694266	PCYB_124590	666	666	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1532059	1533031	-	XP_004223840.1		XM_004223792.1	hypothetical protein		14694266	PCYB_124590	666	221	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1534782	1535240	+						14694267	PCYB_124600	459		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1534782	1535240	+	XM_004223793.1		XP_004223841.1			14694267	PCYB_124600	459	459	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1534784	1535239	+	XP_004223841.1		XM_004223793.1	translation initiation factor EF-1		14694267	PCYB_124600	456	152	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1536866	1539427	+						14694268	PCYB_124610	2562		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1536866	1539427	+	XM_004223794.1		XP_004223842.1			14694268	PCYB_124610	2499	2499	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1536866	1539427	+	XP_004223842.1		XM_004223794.1	hypothetical protein		14694268	PCYB_124610	2499	832	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1541628	1544372	+						14694269	PCYB_124620	2745		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1541628	1544372	+	XM_004223795.1		XP_004223843.1			14694269	PCYB_124620	2685	2685	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1541628	1544372	+	XP_004223843.1		XM_004223795.1	U2 snRNP auxiliary factor		14694269	PCYB_124620	2685	894	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1546227	1547801	-						14694270	PCYB_124630	1575		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1546227	1547801	-	XM_004223796.1		XP_004223844.1			14694270	PCYB_124630	1197	1197	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1546227	1547801	-	XP_004223844.1		XM_004223796.1	RNA helicase-1		14694270	PCYB_124630	1197	398	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1551731	1557492	-						14694271	PCYB_124640	5762		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1551731	1557492	-	XM_004223797.1		XP_004223845.1			14694271	PCYB_124640	5016	5016	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1551731	1557491	-	XP_004223845.1		XM_004223797.1	hypothetical protein		14694271	PCYB_124640	5015	1672	partial
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1559974	1561406	+						14694272	PCYB_124650	1433		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1559974	1561406	+	XM_004223798.1		XP_004223846.1			14694272	PCYB_124650	618	618	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1559974	1561406	+	XP_004223846.1		XM_004223798.1	derlin-2		14694272	PCYB_124650	618	205	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1562726	1565173	-						14694273	PCYB_124660	2448		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1562726	1565173	-	XM_004223799.1		XP_004223847.1			14694273	PCYB_124660	2406	2406	partial
CDS	with_protein	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1562726	1565173	-	XP_004223847.1		XM_004223799.1	D13 protein		14694273	PCYB_124660	2406	801	
gene	protein_coding	GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1571819	1573061	-						14694274	PCYB_124670	1243		partial
mRNA		GCF_000321355.1	Primary Assembly	chromosome	12	NC_020405.1	1571819	1573061	-	XM_004223800.1		XP_004223848.1			14694274	PCYB_124670	753	753	partial
